OrderID;Product;Category;Brand;Platform;City;Price;Quantity;TotalAmount;Rating;Reviews;OrderDate
ORD105321;HP Pavilion Laptop;Computers;HP;Amazon;Riyadh;3254,14;5;162,707;34;922;12/10/2024
ORD105322;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Dubai;16515,71;2;330,3142;337;816;28/06/2024
ORD105323;Dell Inspiron 3501;Computers;Dell;Souq;Alexandria;5343,91;3;160,3173;264;3654;03/05/2024
ORD105324;Samsung Galaxy A14;Electronics;Samsung;Jumia;Alexandria;5093,45;3;152,8035;425;1163;01/10/2024
ORD105325;Smartwatch FitPro;Wearables;FitPro;Jumia;Riyadh;18834,03;3;565,0209;208;1982;02/08/2024
ORD105326;HP Pavilion Laptop;Computers;HP;Souq;Dubai;701,49;3;21,0447;251;2956;03/05/2024
ORD105327;T-shirt Cotton;Fashion;Generic;Amazon;Alexandria;17628,98;1;176,2898;288;3887;13/08/2024
ORD105328;Dell Inspiron 3501;Computers;Dell;Jumia;Riyadh;13354,99;4;534,1996;204;4505;15/11/2024
ORD105329;Nike Air Max;Fashion;Nike;Souq;Cairo;12205,91;3;366,1773;149;3284;04/10/2024
ORD105330;Bluetooth Headset;Accessories;JBL;Souq;Casablanca;3001,23;1;30,0123;222;3664;06/09/2024
ORD105331;Smartwatch FitPro;Wearables;FitPro;Souq;Alexandria;858,46;1;8,5846;125;4832;11/03/2024
ORD105332;Bluetooth Headset;Accessories;JBL;Jumia;Giza;15037,99;4;601,5196;244;520;15/11/2024
ORD105333;Samsung Galaxy A14;Electronics;Samsung;Amazon;Cairo;1216,78;3;36,5034;137;2029;04/08/2024
ORD105334;Dell Inspiron 3501;Computers;Dell;Jumia;Cairo;3761,99;5;188,0995;274;2790;01/09/2024
ORD105335;Bluetooth Headset;Accessories;JBL;Souq;Alexandria;1687,85;2;33,757;176;4659;07/07/2024
ORD105336;T-shirt Cotton;Fashion;Generic;Amazon;Casablanca;17698,47;1;176,9847;238;2170;07/01/2024
ORD105337;Smartwatch FitPro;Wearables;FitPro;Jumia;Dubai;10466,33;1;104,6633;275;3941;03/09/2024
ORD105338;T-shirt Cotton;Fashion;Generic;Souq;Dubai;1247,53;5;62,3765;424;3841;15/03/2024
ORD105339;Dell Inspiron 3501;Computers;Dell;Amazon;Dubai;15371,58;4;614,8632;132;3839;24/10/2024
ORD105340;Smartwatch FitPro;Wearables;FitPro;Souq;Giza;10024,61;4;400,9844;312;486;02/08/2024
ORD105341;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Cairo;14471,43;4;578,8572;221;4914;19/01/2024
ORD105342;Adidas Running Shoes;Fashion;Adidas;Souq;Casablanca;15191,52;1;151,9152;331;3817;30/03/2024
ORD105343;Adidas Running Shoes;Fashion;Adidas;Amazon;Riyadh;15142,76;1;151,4276;484;3931;27/11/2024
ORD105344;Smartwatch FitPro;Wearables;FitPro;Souq;Giza;813,54;1;8,1354;129;2258;06/10/2024
ORD105345;Dell Inspiron 3501;Computers;Dell;Souq;Giza;3127,84;5;156,392;173;3819;14/11/2024
ORD105346;Bluetooth Headset;Accessories;JBL;Amazon;Cairo;2417,15;1;24,1715;486;4557;14/11/2024
ORD105347;Dell Inspiron 3501;Computers;Dell;Amazon;Cairo;15239,45;4;609,578;248;4098;13/11/2024
ORD105348;Bluetooth Headset;Accessories;JBL;Souq;Cairo;18877,34;4;755,0936;464;3983;08/04/2024
ORD105349;Smartwatch FitPro;Wearables;FitPro;Souq;Alexandria;15917,94;1;159,1794;314;2240;24/11/2024
ORD105350;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Cairo;7170,93;5;358,5465;323;48;01/12/2024
ORD105351;Adidas Running Shoes;Fashion;Adidas;Souq;Giza;3899,71;2;77,9942;272;2478;13/09/2024
ORD105352;T-shirt Cotton;Fashion;Generic;Souq;Cairo;16553,53;5;827,6765;11;2101;21/02/2024
ORD105353;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Cairo;4769,29;1;47,6929;119;4033;13/02/2024
ORD105354;iPhone 13;Electronics;Apple;Souq;Alexandria;16528,96;5;826,448;122;2144;24/08/2024
ORD105355;iPhone 13;Electronics;Apple;Amazon;Riyadh;8755,84;1;87,5584;161;4237;24/12/2024
ORD105356;Bluetooth Headset;Accessories;JBL;Jumia;Casablanca;6436,58;2;128,7316;272;1395;05/05/2024
ORD105357;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Dubai;883,55;2;17,671;452;3047;05/06/2024
ORD105358;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Dubai;16049,75;3;481,4925;263;2350;13/11/2024
ORD105359;Smartwatch FitPro;Wearables;FitPro;Souq;Casablanca;16306,03;3;489,1809;336;870;13/08/2024
ORD105360;Nike Air Max;Fashion;Nike;Amazon;Riyadh;7838,38;4;313,5352;261;1751;15/12/2024
ORD105361;Dell Inspiron 3501;Computers;Dell;Amazon;Casablanca;12780,29;4;511,2116;324;2980;03/10/2024
ORD105362;Adidas Running Shoes;Fashion;Adidas;Souq;Riyadh;5815,46;5;290,773;254;3586;21/10/2024
ORD105363;Smartwatch FitPro;Wearables;FitPro;Jumia;Dubai;11040,53;2;220,8106;365;633;24/08/2024
ORD105364;Smartwatch FitPro;Wearables;FitPro;Amazon;Giza;8646,45;2;172,929;405;363;28/09/2024
ORD105365;T-shirt Cotton;Fashion;Generic;Amazon;Giza;12553,76;1;125,5376;209;1837;05/10/2024
ORD105366;Bluetooth Headset;Accessories;JBL;Amazon;Alexandria;16901,45;4;676,058;341;2265;24/02/2024
ORD105367;Bluetooth Headset;Accessories;JBL;Souq;Giza;16149,29;4;645,9716;34;2948;05/03/2024
ORD105368;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Casablanca;17300,95;5;865,0475;446;2772;06/07/2024
ORD105369;Samsung Galaxy A14;Electronics;Samsung;Jumia;Casablanca;8117,05;2;162,341;44;1282;02/09/2024
ORD105370;Samsung Galaxy A14;Electronics;Samsung;Souq;Alexandria;12668,25;1;126,6825;375;487;17/02/2024
ORD105371;Nike Air Max;Fashion;Nike;Jumia;Giza;1609,03;5;80,4515;119;4447;11/01/2024
ORD105372;Dell Inspiron 3501;Computers;Dell;Amazon;Dubai;1510,02;2;30,2004;131;2789;10/12/2024
ORD105373;Bluetooth Headset;Accessories;JBL;Jumia;Riyadh;14921,12;2;298,4224;21;3935;17/04/2024
ORD105374;Samsung Galaxy A14;Electronics;Samsung;Jumia;Casablanca;13053,11;2;261,0622;485;3762;13/08/2024
ORD105375;Samsung Galaxy A14;Electronics;Samsung;Souq;Alexandria;4707,72;5;235,386;316;3975;27/05/2024
ORD105376;Adidas Running Shoes;Fashion;Adidas;Jumia;Riyadh;5535,57;2;110,7114;343;1847;06/11/2024
ORD105377;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Cairo;16341,44;1;163,4144;468;395;10/03/2024
ORD105378;Bluetooth Headset;Accessories;JBL;Souq;Casablanca;3324,61;1;33,2461;467;3676;17/04/2024
ORD105379;Bluetooth Headset;Accessories;JBL;Amazon;Riyadh;11406,87;1;114,0687;325;3406;21/10/2024
ORD105380;HP Pavilion Laptop;Computers;HP;Amazon;Cairo;143,45;4;5,738;213;3266;02/12/2024
ORD105381;HP Pavilion Laptop;Computers;HP;Amazon;Alexandria;1802,19;4;72,0876;175;871;27/10/2024
ORD105382;Bluetooth Headset;Accessories;JBL;Souq;Alexandria;3747,55;5;187,3775;304;1857;29/02/2024
ORD105383;Nike Air Max;Fashion;Nike;Souq;Dubai;1757,98;3;52,7394;147;3759;29/08/2024
ORD105384;Bluetooth Headset;Accessories;JBL;Amazon;Riyadh;9737,65;5;486,8825;474;2103;06/11/2024
ORD105385;Samsung Galaxy A14;Electronics;Samsung;Amazon;Riyadh;13187,94;2;263,7588;224;375;27/07/2024
ORD105386;Nike Air Max;Fashion;Nike;Souq;Dubai;12917,11;2;258,3422;479;645;05/12/2024
ORD105387;T-shirt Cotton;Fashion;Generic;Amazon;Alexandria;1371,94;5;68,597;184;3815;29/09/2024
ORD105388;Samsung Galaxy A14;Electronics;Samsung;Souq;Dubai;6107,89;3;183,2367;269;3042;19/10/2024
ORD105389;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Giza;16564,58;4;662,5832;114;4105;04/10/2024
ORD105390;Smartwatch FitPro;Wearables;FitPro;Souq;Cairo;16444,79;2;328,8958;245;2655;13/10/2024
ORD105391;Adidas Running Shoes;Fashion;Adidas;Jumia;Alexandria;10185,84;2;203,7168;221;3234;19/04/2024
ORD105392;Samsung Galaxy A14;Electronics;Samsung;Amazon;Giza;18698,36;2;373,9672;326;3913;24/04/2024
ORD105393;iPhone 13;Electronics;Apple;Souq;Alexandria;16295,96;4;651,8384;243;4197;19/05/2024
ORD105394;Adidas Running Shoes;Fashion;Adidas;Amazon;Alexandria;12408,38;1;124,0838;174;360;12/11/2024
ORD105395;Dell Inspiron 3501;Computers;Dell;Jumia;Alexandria;179,33;3;5,3799;43;3650;30/05/2024
ORD105396;iPhone 13;Electronics;Apple;Souq;Cairo;13780,54;4;551,2216;197;4010;29/04/2024
ORD105397;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Alexandria;2755,83;4;110,2332;148;4337;02/08/2024
ORD105398;iPhone 13;Electronics;Apple;Amazon;Cairo;1822,98;4;72,9192;146;1020;01/12/2024
ORD105399;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Riyadh;18673,02;5;933,651;421;2426;09/10/2024
ORD105400;iPhone 13;Electronics;Apple;Jumia;Casablanca;8896,31;3;266,8893;343;4994;16/11/2024
ORD105401;HP Pavilion Laptop;Computers;HP;Souq;Dubai;3588,18;4;143,5272;484;4529;27/01/2024
ORD105402;iPhone 13;Electronics;Apple;Jumia;Alexandria;12198,52;3;365,9556;273;1743;28/03/2024
ORD105403;Smartwatch FitPro;Wearables;FitPro;Souq;Casablanca;1252,52;2;25,0504;426;2310;21/03/2024
ORD105404;Nike Air Max;Fashion;Nike;Amazon;Alexandria;13694,25;1;136,9425;477;2317;19/08/2024
ORD105405;T-shirt Cotton;Fashion;Generic;Amazon;Casablanca;485,6;4;19,424;252;4391;19/07/2024
ORD105406;Bluetooth Headset;Accessories;JBL;Amazon;Giza;8782,23;2;175,6446;164;1547;04/02/2024
ORD105407;T-shirt Cotton;Fashion;Generic;Jumia;Riyadh;1677,05;4;67,082;376;809;27/03/2024
ORD105408;iPhone 13;Electronics;Apple;Jumia;Casablanca;810,37;1;8,1037;17;4121;19/03/2024
ORD105409;Bluetooth Headset;Accessories;JBL;Souq;Alexandria;9452,79;1;94,5279;50;3573;25/07/2024
ORD105410;T-shirt Cotton;Fashion;Generic;Amazon;Casablanca;3675,61;3;110,2683;162;141;18/12/2024
ORD105411;Samsung Galaxy A14;Electronics;Samsung;Amazon;Alexandria;3468,16;5;173,408;141;3239;04/12/2024
ORD105412;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Casablanca;2904,23;4;116,1692;18;3523;22/02/2024
ORD105413;Adidas Running Shoes;Fashion;Adidas;Amazon;Dubai;1228,71;1;12,2871;483;3808;22/03/2024
ORD105414;Adidas Running Shoes;Fashion;Adidas;Amazon;Riyadh;6662,55;4;266,502;307;2107;18/10/2024
ORD105415;Dell Inspiron 3501;Computers;Dell;Amazon;Riyadh;5349,21;2;106,9842;299;3649;30/09/2024
ORD105416;iPhone 13;Electronics;Apple;Jumia;Alexandria;10376,37;2;207,5274;344;1336;25/01/2024
ORD105417;Bluetooth Headset;Accessories;JBL;Amazon;Riyadh;17068,29;5;853,4145;386;3456;08/07/2024
ORD105418;Smartwatch FitPro;Wearables;FitPro;Amazon;Giza;6001,45;2;120,029;192;3418;05/05/2024
ORD105419;Samsung Galaxy A14;Electronics;Samsung;Souq;Alexandria;362,46;3;10,8738;327;2856;21/03/2024
ORD105420;HP Pavilion Laptop;Computers;HP;Souq;Alexandria;7072,67;1;70,7267;22;2558;02/12/2024
ORD105421;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Giza;13567,69;1;135,6769;187;1214;17/01/2024
ORD105422;HP Pavilion Laptop;Computers;HP;Amazon;Alexandria;332,38;2;6,6476;342;947;24/03/2024
ORD105423;Smartwatch FitPro;Wearables;FitPro;Souq;Casablanca;7317,61;4;292,7044;234;3952;11/08/2024
ORD105424;Smartwatch FitPro;Wearables;FitPro;Jumia;Casablanca;3755,61;3;112,6683;144;4342;07/07/2024
ORD105425;Smartwatch FitPro;Wearables;FitPro;Souq;Cairo;5183,22;4;207,3288;36;2106;28/11/2024
ORD105426;Bluetooth Headset;Accessories;JBL;Souq;Cairo;610,13;4;24,4052;42;2270;02/11/2024
ORD105427;Adidas Running Shoes;Fashion;Adidas;Jumia;Giza;18622,82;4;744,9128;359;281;02/10/2024
ORD105428;Nike Air Max;Fashion;Nike;Amazon;Casablanca;8807,57;2;176,1514;145;4699;27/10/2024
ORD105429;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Dubai;11880,72;3;356,4216;44;1114;05/10/2024
ORD105430;Adidas Running Shoes;Fashion;Adidas;Souq;Riyadh;7120,62;3;213,6186;404;473;25/07/2024
ORD105431;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;15491,21;3;464,7363;394;4249;11/09/2024
ORD105432;Smartwatch FitPro;Wearables;FitPro;Amazon;Alexandria;2808,51;4;112,3404;117;4903;30/04/2024
ORD105433;Smartwatch FitPro;Wearables;FitPro;Souq;Alexandria;13903,91;4;556,1564;46;4619;31/07/2024
ORD105434;Dell Inspiron 3501;Computers;Dell;Amazon;Casablanca;8913,68;1;89,1368;297;1215;07/01/2024
ORD105435;Nike Air Max;Fashion;Nike;Souq;Dubai;3630,23;5;181,5115;146;2181;24/12/2024
ORD105436;T-shirt Cotton;Fashion;Generic;Souq;Giza;6326,18;4;253,0472;12;2827;20/07/2024
ORD105437;Bluetooth Headset;Accessories;JBL;Souq;Riyadh;2860,38;3;85,8114;481;4273;08/12/2024
ORD105438;T-shirt Cotton;Fashion;Generic;Souq;Dubai;14945,76;4;597,8304;354;1432;27/04/2024
ORD105439;Smartwatch FitPro;Wearables;FitPro;Souq;Cairo;4904,79;3;147,1437;204;2764;14/11/2024
ORD105440;Adidas Running Shoes;Fashion;Adidas;Amazon;Cairo;3685,24;2;73,7048;297;65;29/01/2024
ORD105441;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Dubai;7901,36;1;79,0136;447;399;19/12/2024
ORD105442;Nike Air Max;Fashion;Nike;Amazon;Casablanca;12181,79;5;609,0895;119;2210;26/06/2024
ORD105443;iPhone 13;Electronics;Apple;Jumia;Riyadh;9557,72;5;477,886;387;2691;14/01/2024
ORD105444;Samsung Galaxy A14;Electronics;Samsung;Souq;Casablanca;1046,56;5;52,328;481;47;05/06/2024
ORD105445;Nike Air Max;Fashion;Nike;Souq;Giza;15603,05;5;780,1525;442;2271;30/04/2024
ORD105446;T-shirt Cotton;Fashion;Generic;Souq;Riyadh;13277,27;4;531,0908;416;3288;27/06/2024
ORD105447;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Cairo;845,86;5;42,293;415;630;03/02/2024
ORD105448;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Dubai;13330,84;4;533,2336;249;4824;09/11/2024
ORD105449;Nike Air Max;Fashion;Nike;Amazon;Riyadh;18474,17;5;923,7085;386;2483;03/05/2024
ORD105450;Smartwatch FitPro;Wearables;FitPro;Jumia;Giza;8765,99;2;175,3198;362;2540;06/12/2024
ORD105451;Samsung Galaxy A14;Electronics;Samsung;Amazon;Giza;7668,07;2;153,3614;413;3344;21/05/2024
ORD105452;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;19469,53;4;778,7812;485;2281;12/10/2024
ORD105453;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Giza;17280,67;3;518,4201;181;556;25/02/2024
ORD105454;T-shirt Cotton;Fashion;Generic;Jumia;Alexandria;14051,77;3;421,5531;21;912;16/02/2024
ORD105455;Smartwatch FitPro;Wearables;FitPro;Amazon;Dubai;5736,09;2;114,7218;153;3780;22/04/2024
ORD105456;Dell Inspiron 3501;Computers;Dell;Jumia;Casablanca;7446,95;3;223,4085;254;1822;09/07/2024
ORD105457;HP Pavilion Laptop;Computers;HP;Souq;Giza;11380,89;4;455,2356;345;1006;24/11/2024
ORD105458;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Giza;1722,99;2;34,4598;364;3089;23/06/2024
ORD105459;T-shirt Cotton;Fashion;Generic;Souq;Giza;8821,18;2;176,4236;308;1152;18/12/2024
ORD105460;HP Pavilion Laptop;Computers;HP;Souq;Riyadh;15124,88;5;756,244;488;4332;07/01/2024
ORD105461;Dell Inspiron 3501;Computers;Dell;Amazon;Casablanca;15899,46;5;794,973;344;1798;15/01/2024
ORD105462;Nike Air Max;Fashion;Nike;Souq;Dubai;1488,1;5;74,405;30;1638;05/02/2024
ORD105463;Nike Air Max;Fashion;Nike;Jumia;Riyadh;5642,98;5;282,149;145;1722;01/04/2024
ORD105464;Nike Air Max;Fashion;Nike;Jumia;Casablanca;8998,12;1;89,9812;499;4132;18/07/2024
ORD105465;Adidas Running Shoes;Fashion;Adidas;Amazon;Giza;5072,25;5;253,6125;119;2902;09/04/2024
ORD105466;Dell Inspiron 3501;Computers;Dell;Jumia;Alexandria;13819,56;1;138,1956;297;2143;30/09/2024
ORD105467;HP Pavilion Laptop;Computers;HP;Souq;Giza;1164,82;4;46,5928;129;128;04/11/2024
ORD105468;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;13503,01;1;135,0301;284;4085;27/10/2024
ORD105469;Samsung Galaxy A14;Electronics;Samsung;Souq;Giza;13778,96;1;137,7896;403;2370;08/03/2024
ORD105470;T-shirt Cotton;Fashion;Generic;Amazon;Riyadh;15598,43;5;779,9215;283;3214;04/05/2024
ORD105471;HP Pavilion Laptop;Computers;HP;Souq;Casablanca;450,61;3;13,5183;383;4043;02/04/2024
ORD105472;iPhone 13;Electronics;Apple;Jumia;Riyadh;5672,04;4;226,8816;417;2638;30/07/2024
ORD105473;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Giza;9443,78;2;188,8756;278;1314;13/09/2024
ORD105474;iPhone 13;Electronics;Apple;Souq;Riyadh;17843,41;2;356,8682;399;2042;10/05/2024
ORD105475;iPhone 13;Electronics;Apple;Jumia;Cairo;14045,88;2;280,9176;205;621;31/01/2024
ORD105476;T-shirt Cotton;Fashion;Generic;Souq;Alexandria;19559,28;4;782,3712;13;2235;08/10/2024
ORD105477;Samsung Galaxy A14;Electronics;Samsung;Amazon;Casablanca;94,77;1;0,9477;395;2594;14/03/2024
ORD105478;Dell Inspiron 3501;Computers;Dell;Jumia;Riyadh;10027,92;5;501,396;184;3323;12/07/2024
ORD105479;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Casablanca;1581,81;2;31,6362;259;3623;24/02/2024
ORD105480;Adidas Running Shoes;Fashion;Adidas;Souq;Casablanca;19903,54;4;796,1416;382;1067;01/05/2024
ORD105481;Bluetooth Headset;Accessories;JBL;Souq;Dubai;17413,24;1;174,1324;324;4283;12/08/2024
ORD105482;Adidas Running Shoes;Fashion;Adidas;Souq;Dubai;16564,33;5;828,2165;481;1099;07/03/2024
ORD105483;Samsung Galaxy A14;Electronics;Samsung;Amazon;Riyadh;10352,58;3;310,5774;291;3940;16/06/2024
ORD105484;Dell Inspiron 3501;Computers;Dell;Souq;Cairo;19485,47;5;974,2735;33;4540;06/05/2024
ORD105485;Nike Air Max;Fashion;Nike;Jumia;Riyadh;10724,02;4;428,9608;304;4863;21/07/2024
ORD105486;Nike Air Max;Fashion;Nike;Souq;Dubai;303,36;1;3,0336;127;4336;24/08/2024
ORD105487;Bluetooth Headset;Accessories;JBL;Jumia;Dubai;15896,51;1;158,9651;119;3080;10/01/2024
ORD105488;Bluetooth Headset;Accessories;JBL;Amazon;Giza;14661,32;4;586,4528;42;4422;23/10/2024
ORD105489;Bluetooth Headset;Accessories;JBL;Jumia;Alexandria;12058,04;5;602,902;434;4171;29/10/2024
ORD105490;Bluetooth Headset;Accessories;JBL;Souq;Cairo;9058,04;2;181,1608;302;3789;29/02/2024
ORD105491;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Cairo;698,01;1;6,9801;15;988;26/10/2024
ORD105492;Smartwatch FitPro;Wearables;FitPro;Souq;Dubai;9898,38;5;494,919;345;2892;13/10/2024
ORD105493;Dell Inspiron 3501;Computers;Dell;Jumia;Cairo;2155,53;3;64,6659;126;350;02/10/2024
ORD105494;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;14931,33;4;597,2532;466;4485;12/12/2024
ORD105495;Dell Inspiron 3501;Computers;Dell;Amazon;Casablanca;10260,74;3;307,8222;229;1360;04/11/2024
ORD105496;T-shirt Cotton;Fashion;Generic;Amazon;Dubai;10280,03;5;514,0015;378;2518;17/03/2024
ORD105497;Adidas Running Shoes;Fashion;Adidas;Jumia;Dubai;212,46;1;2,1246;227;2244;10/03/2024
ORD105498;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Riyadh;1517,48;2;30,3496;221;1555;09/03/2024
ORD105499;Adidas Running Shoes;Fashion;Adidas;Amazon;Dubai;5553,37;2;111,0674;119;857;23/05/2024
ORD105500;Smartwatch FitPro;Wearables;FitPro;Jumia;Riyadh;13548,05;1;135,4805;315;4231;07/05/2024
ORD105501;HP Pavilion Laptop;Computers;HP;Jumia;Casablanca;13334,27;3;400,0281;341;357;10/11/2024
ORD105502;HP Pavilion Laptop;Computers;HP;Jumia;Cairo;18714,88;3;561,4464;487;4930;31/01/2024
ORD105503;Dell Inspiron 3501;Computers;Dell;Souq;Alexandria;351,53;3;10,5459;441;1350;29/10/2024
ORD105504;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Giza;61,1;4;2,444;162;3897;22/09/2024
ORD105505;Samsung Galaxy A14;Electronics;Samsung;Jumia;Casablanca;7382,43;5;369,1215;412;2938;10/10/2024
ORD105506;iPhone 13;Electronics;Apple;Jumia;Casablanca;1154,52;4;46,1808;384;740;16/09/2024
ORD105507;Bluetooth Headset;Accessories;JBL;Jumia;Giza;2484,85;2;49,697;178;1514;13/04/2024
ORD105508;HP Pavilion Laptop;Computers;HP;Souq;Dubai;7155,97;1;71,5597;348;2709;29/07/2024
ORD105509;Bluetooth Headset;Accessories;JBL;Jumia;Giza;6923,24;3;207,6972;413;4482;03/01/2024
ORD105510;Bluetooth Headset;Accessories;JBL;Amazon;Alexandria;3992,82;3;119,7846;365;2004;09/07/2024
ORD105511;Dell Inspiron 3501;Computers;Dell;Jumia;Dubai;7535,35;4;301,414;278;4209;17/08/2024
ORD105512;HP Pavilion Laptop;Computers;HP;Jumia;Casablanca;10494,84;4;419,7936;414;4108;17/02/2024
ORD105513;iPhone 13;Electronics;Apple;Souq;Riyadh;4302,77;4;172,1108;171;4988;26/03/2024
ORD105514;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Dubai;994,77;2;19,8954;353;3879;29/04/2024
ORD105515;Samsung Galaxy A14;Electronics;Samsung;Jumia;Giza;19455,47;3;583,6641;338;3766;04/07/2024
ORD105516;HP Pavilion Laptop;Computers;HP;Jumia;Casablanca;11897,41;2;237,9482;336;1628;19/05/2024
ORD105517;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Cairo;10275,03;5;513,7515;124;1303;29/05/2024
ORD105518;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Alexandria;2854,51;4;114,1804;376;3418;07/04/2024
ORD105519;Adidas Running Shoes;Fashion;Adidas;Jumia;Cairo;13191,65;4;527,666;351;1619;05/04/2024
ORD105520;Nike Air Max;Fashion;Nike;Souq;Casablanca;14476,37;4;579,0548;21;4918;30/03/2024
ORD105521;HP Pavilion Laptop;Computers;HP;Souq;Riyadh;10846,73;2;216,9346;445;2590;03/11/2024
ORD105522;Bluetooth Headset;Accessories;JBL;Jumia;Alexandria;6976,41;2;139,5282;149;4150;11/10/2024
ORD105523;iPhone 13;Electronics;Apple;Jumia;Riyadh;13759,65;2;275,193;229;4996;22/02/2024
ORD105524;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Alexandria;18174,68;2;363,4936;438;1430;01/07/2024
ORD105525;Adidas Running Shoes;Fashion;Adidas;Souq;Cairo;16632,62;5;831,631;404;4125;21/08/2024
ORD105526;Nike Air Max;Fashion;Nike;Amazon;Dubai;4423,37;1;44,2337;326;4760;23/03/2024
ORD105527;Bluetooth Headset;Accessories;JBL;Amazon;Giza;15647,41;1;156,4741;164;1618;26/09/2024
ORD105528;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Casablanca;4770,55;2;95,411;467;4648;14/07/2024
ORD105529;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Cairo;10785,15;3;323,5545;228;3330;09/09/2024
ORD105530;Dell Inspiron 3501;Computers;Dell;Souq;Giza;4231,02;2;84,6204;485;2426;22/04/2024
ORD105531;Smartwatch FitPro;Wearables;FitPro;Jumia;Riyadh;10843,42;2;216,8684;144;3843;07/09/2024
ORD105532;HP Pavilion Laptop;Computers;HP;Jumia;Casablanca;623,87;3;18,7161;483;461;04/02/2024
ORD105533;Dell Inspiron 3501;Computers;Dell;Souq;Cairo;6656,88;1;66,5688;241;2797;22/03/2024
ORD105534;Samsung Galaxy A14;Electronics;Samsung;Souq;Riyadh;15654,96;3;469,6488;26;1373;04/03/2024
ORD105535;Nike Air Max;Fashion;Nike;Souq;Alexandria;16355,59;1;163,5559;355;3506;15/04/2024
ORD105536;Dell Inspiron 3501;Computers;Dell;Amazon;Giza;9858,36;4;394,3344;13;4763;13/11/2024
ORD105537;Adidas Running Shoes;Fashion;Adidas;Jumia;Alexandria;10044,87;5;502,2435;281;3022;16/09/2024
ORD105538;Adidas Running Shoes;Fashion;Adidas;Souq;Dubai;1270,9;4;50,836;439;3371;27/08/2024
ORD105539;Smartwatch FitPro;Wearables;FitPro;Amazon;Cairo;1162,13;1;11,6213;40;1639;14/11/2024
ORD105540;HP Pavilion Laptop;Computers;HP;Souq;Riyadh;16657,41;1;166,5741;162;3353;12/03/2024
ORD105541;T-shirt Cotton;Fashion;Generic;Jumia;Cairo;15346,36;2;306,9272;289;458;08/03/2024
ORD105542;Dell Inspiron 3501;Computers;Dell;Jumia;Giza;1029,19;1;10,2919;44;1393;29/03/2024
ORD105543;T-shirt Cotton;Fashion;Generic;Jumia;Riyadh;3647,24;5;182,362;191;2951;13/09/2024
ORD105544;T-shirt Cotton;Fashion;Generic;Amazon;Riyadh;1282,93;1;12,8293;309;3897;28/02/2024
ORD105545;T-shirt Cotton;Fashion;Generic;Jumia;Riyadh;15270,82;5;763,541;375;2805;02/07/2024
ORD105546;Bluetooth Headset;Accessories;JBL;Amazon;Riyadh;1885,66;5;94,283;401;4291;17/07/2024
ORD105547;iPhone 13;Electronics;Apple;Amazon;Riyadh;2700,56;1;27,0056;316;2174;25/06/2024
ORD105548;Samsung Galaxy A14;Electronics;Samsung;Amazon;Dubai;13375,04;4;535,0016;132;2396;17/10/2024
ORD105549;Bluetooth Headset;Accessories;JBL;Souq;Cairo;16972,62;3;509,1786;372;4338;18/09/2024
ORD105550;Bluetooth Headset;Accessories;JBL;Jumia;Casablanca;18150,07;4;726,0028;337;4448;09/07/2024
ORD105551;Adidas Running Shoes;Fashion;Adidas;Amazon;Giza;13063,98;2;261,2796;133;824;19/01/2024
ORD105552;Adidas Running Shoes;Fashion;Adidas;Souq;Giza;12584,88;5;629,244;451;1642;14/09/2024
